id,Hours,Day,Pride,Love,Hope,Gratitude,Joy,Satisfaction,Awe,Amusement,Alertness,Anxiety,Disdain,Ofense,Guilt,Disgust,Fear,Embarassment,Sadness,Anger
58735,12,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
58735,12,6,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
58735,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58735,14,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
58735,15,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58735,15,6,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
58735,21,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58746,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
58746,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58746,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58746,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58746,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58751,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58751,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58751,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58751,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58751,14,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
58751,15,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58751,17,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58751,18,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58751,19,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58760,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,7,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
58760,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,11,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
58760,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58760,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,17,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
58760,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,18,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58760,18,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58760,18,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,19,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58760,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58760,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58778,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58778,11,6,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
58778,11,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58778,15,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
58782,5,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
58782,11,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58782,14,7,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
58782,15,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
58782,16,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
58782,19,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
58782,22,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58789,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58789,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58789,17,2,0,0,0,0,0,0,0,0,1, , , , , , , , , 
58789,18,3,0,1,0,0,0,0,0,0,0, , , , , , , , , 
58793,9,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
58793,12,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
58793,14,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58793,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58793,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58793,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58799,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58799,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58799,7,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
58799,8,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
58799,9,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
58799,9,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
58799,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58799,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58799,11,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58799,13,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
58799,14,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58799,16,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58799,16,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58799,17,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58799,17,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58799,18,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
58799,18,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
58799,18,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58799,18,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
58799,19,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
58799,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
58799,23,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
58821,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58821,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58821,10,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
58821,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58821,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58826,11,6,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
58826,13,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
58828,10,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
58828,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58828,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58828,20,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58832,19,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
58832,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
58834,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58834,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58834,11,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58834,13,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
58834,13,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
58834,14,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
58834,18,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58834,19,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
58842,14,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58842,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58844,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58844,13,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
58844,17,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58847,6,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58847,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58847,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58847,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58851,7,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58851,10,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
58853,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58853,9,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,10,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58853,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
58853,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,12,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,13,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
58853,13,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,13,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58853,14,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58853,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58853,15,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58871,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
58871,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
58871,16,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
58874,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58874,12,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
58874,15,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
58874,17,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58874,18,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
58874,18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
58874,18,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
58881,7,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
58881,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58881,8,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58881,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58881,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58881,9,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
58881,11,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
58881,11,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58881,13,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58881,16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
58881,20,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
58892,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58892,9,7,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
58892,10,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58892,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58892,15,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58892,16,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58898,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58898,16,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
58898,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
58898,23,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
58902,8,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
58902,9,6,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
58902,13,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
58902,17,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
58906,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58906,6,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58906,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58906,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58906,9,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58906,9,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,9,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58906,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58906,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,10,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,10,7,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,11,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,12,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58906,12,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58906,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,12,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,13,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58906,13,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58906,13,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58906,14,6,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58906,15,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58906,15,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,15,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,16,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58906,17,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58906,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58906,19,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
58906,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58935,7,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58935,11,4,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
58935,15,6,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
58935,20,5,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
58939,15,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58939,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58941,7,6,0,0,0,0,0,0,0,0,1, , , , , , , , , 
58941,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
58941,17,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
58941,23,6,0,0,0,0,0,1,0,0,0, , , , , , , , , 
58945,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58945,10,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58945,21,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58945,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58945,23,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58950,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58950,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58970,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58970,9,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58972,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58972,6,2,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
58972,6,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58972,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58972,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,7,7,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58972,8,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58972,9,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58972,9,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58972,11,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,13,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
58972,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
58972,15,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58972,16,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58972,16,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58972,16,5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58972,17,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58972,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58972,18,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,18,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
58972,18,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
58972,19,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
58972,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58972,20,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59000,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59000,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59002,16,1,0,0,0,0,1,0,0,0,0, , , , , , , , , 
59002,22,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59004,11,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59004,11,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
59004,13,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
59004,20,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
59008,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59008,21,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
59010,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59010,9,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59012,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59012,11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59014,15,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59014,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59016,11,3,0,0,0,0,0,1,0,0,0, , , , , , , , , 
59016,17,1,0,0,0,0,1,0,0,0,0, , , , , , , , , 
59016,17,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59016,20,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59020,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59020,12,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59020,13,2,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
59020,13,6,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
59020,14,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
59020,17,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
59020,17,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
59020,17,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
59020,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59020,20,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
59020,21,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59020,23,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
59032,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59032,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59032,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59032,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59036,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59036,12,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
59036,13,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
59036,16,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59036,17,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59036,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59036,20,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59043,21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59043,21,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
59045,14,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59045,17,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59047,12,6,1,1,1,0,1,1,0,1,0, , , , , , , , , 
59047,14,5,1,1,1,0,1,1,0,0,0, , , , , , , , , 
59047,14,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
59047,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59051,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
59051,21,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59053,12,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
59053,17,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
59053,17,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59053,19,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59057,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59057,14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
59057,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59057,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59057,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
59057,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59057,20,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
